[2026-07-15T12:37:29.538Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@400;600;700&display=swap → 200 (?ms, -698B)
[2026-07-15T12:37:29.538Z] GET https://fonts.googleapis.com/css?family=JetBrains+Mono&display=swap.css → 200 (?ms, -698B)
[2026-07-15T12:37:29.538Z] GET file:///Users/arda/Projects/eardatasci.github.io/theme.min.7363202e6ba39c3b4caca8b218f6f6631256ed7a41cd2f8bf46550651b07cb31.css → 200 (?ms, 12082B)
[2026-07-15T12:37:29.538Z] GET file:///Users/arda/Projects/eardatasci.github.io/toggle.js → 200 (?ms, 993B)
[2026-07-15T12:37:29.538Z] GET https://www.recurse-scout.com/loader.js?t=bd90963b613cbcfcdd3274ad72b12dc6 → 200 (195ms, 584B)
[2026-07-15T12:37:29.540Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -814B)
[2026-07-15T12:37:29.733Z] GET https://d29xw0ra2h4o4u.cloudfront.net/assets/scout-176be16681a03cbddd686f3cc96694d3aab338ea5cb65452f83d989309810528.js → 200 (1ms, -944B)
[2026-07-15T12:38:46.368Z] GET file:///Users/arda/Projects/eardatasci.github.io/index.html → 200 (1ms, 7182B)
[2026-07-15T12:38:46.371Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@400;600;700&display=swap → 200 (?ms, -698B)
[2026-07-15T12:38:46.371Z] GET https://fonts.googleapis.com/css?family=JetBrains+Mono&display=swap.css → 200 (?ms, -698B)
[2026-07-15T12:38:46.371Z] GET file:///Users/arda/Projects/eardatasci.github.io/theme.min.7363202e6ba39c3b4caca8b218f6f6631256ed7a41cd2f8bf46550651b07cb31.css → 200 (?ms, 12082B)
[2026-07-15T12:38:46.371Z] GET file:///Users/arda/Projects/eardatasci.github.io/toggle.js → 200 (1ms, 995B)
[2026-07-15T12:38:46.371Z] GET https://www.recurse-scout.com/loader.js?t=bd90963b613cbcfcdd3274ad72b12dc6 → pending (?ms, ?B)
[2026-07-15T12:38:46.372Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (1ms, -814B)
[2026-07-15T12:38:46.779Z] GET https://d29xw0ra2h4o4u.cloudfront.net/assets/scout-176be16681a03cbddd686f3cc96694d3aab338ea5cb65452f83d989309810528.js → 200 (1ms, -944B)
[2026-07-15T12:46:29.495Z] GET file:///Users/arda/Projects/eardatasci.github.io/c/ambiance/index.html → 200 (1ms, 12354B)
[2026-07-15T12:46:29.499Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@400;600;700&display=swap → 200 (?ms, -698B)
[2026-07-15T12:46:29.499Z] GET https://fonts.googleapis.com/css2?family=JetBrains+Mono&display=swap → 200 (?ms, -698B)
[2026-07-15T12:46:29.499Z] GET file:///Users/arda/Projects/eardatasci.github.io/theme.min.7363202e6ba39c3b4caca8b218f6f6631256ed7a41cd2f8bf46550651b07cb31.css → 200 (?ms, 12231B)
[2026-07-15T12:46:29.499Z] GET file:///Users/arda/Projects/eardatasci.github.io/toggle.js → 200 (?ms, 995B)
[2026-07-15T12:46:29.499Z] GET https://www.recurse-scout.com/loader.js?t=bd90963b613cbcfcdd3274ad72b12dc6 → pending (?ms, ?B)
[2026-07-15T12:46:29.499Z] GET file:///Users/arda/Projects/eardatasci.github.io/c/ambiance/harvey.jpg → 200 (?ms, 57241B)
[2026-07-15T12:46:29.500Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (1ms, -814B)
[2026-07-15T12:46:29.500Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbY2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKxTOlOVk6OThhvA.woff2 → 200 (?ms, -814B)
[2026-07-15T12:46:29.611Z] GET file:///Users/arda/Projects/eardatasci.github.io/index.html → 200 (?ms, 7182B)
[2026-07-15T12:46:29.614Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@400;600;700&display=swap → 200 (?ms, -698B)
[2026-07-15T12:46:29.614Z] GET https://fonts.googleapis.com/css?family=JetBrains+Mono&display=swap.css → 200 (?ms, -698B)
[2026-07-15T12:46:29.614Z] GET file:///Users/arda/Projects/eardatasci.github.io/theme.min.7363202e6ba39c3b4caca8b218f6f6631256ed7a41cd2f8bf46550651b07cb31.css → 200 (?ms, 12231B)
[2026-07-15T12:46:29.614Z] GET file:///Users/arda/Projects/eardatasci.github.io/toggle.js → 200 (?ms, 995B)
[2026-07-15T12:46:29.614Z] GET https://www.recurse-scout.com/loader.js?t=bd90963b613cbcfcdd3274ad72b12dc6 → pending (?ms, ?B)
[2026-07-15T12:46:29.616Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -814B)
[2026-07-15T12:46:29.870Z] GET https://d29xw0ra2h4o4u.cloudfront.net/assets/scout-176be16681a03cbddd686f3cc96694d3aab338ea5cb65452f83d989309810528.js → 200 (?ms, -944B)
[2026-07-15T12:57:14.228Z] GET file:///Users/arda/Projects/eardatasci.github.io/c/static-pods/index.html → 200 (1ms, 9385B)
[2026-07-15T12:57:14.232Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@400;600;700&display=swap → 200 (?ms, -698B)
[2026-07-15T12:57:14.232Z] GET https://fonts.googleapis.com/css2?family=JetBrains+Mono&display=swap → 200 (1ms, -698B)
[2026-07-15T12:57:14.232Z] GET file:///Users/arda/Projects/eardatasci.github.io/theme.min.7363202e6ba39c3b4caca8b218f6f6631256ed7a41cd2f8bf46550651b07cb31.css → 200 (?ms, 12237B)
[2026-07-15T12:57:14.232Z] GET file:///Users/arda/Projects/eardatasci.github.io/toggle.js → 200 (?ms, 995B)
[2026-07-15T12:57:14.232Z] GET file:///Users/arda/Projects/eardatasci.github.io/c/static-pods/tweet1.png → 200 (?ms, 68261B)
[2026-07-15T12:57:14.232Z] GET file:///Users/arda/Projects/eardatasci.github.io/c/static-pods/tweet2.png → 200 (?ms, 75951B)
[2026-07-15T12:57:14.235Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -814B)
[2026-07-15T12:57:14.235Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbY2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKxTOlOVk6OThhvA.woff2 → 200 (?ms, -814B)
[2026-07-15T12:57:14.372Z] GET file:///Users/arda/Projects/eardatasci.github.io/c/static-pods/index.html → 200 (?ms, 9385B)
[2026-07-15T12:57:14.375Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@400;600;700&display=swap → 200 (?ms, -698B)
[2026-07-15T12:57:14.375Z] GET https://fonts.googleapis.com/css2?family=JetBrains+Mono&display=swap → 200 (?ms, -698B)
[2026-07-15T12:57:14.375Z] GET file:///Users/arda/Projects/eardatasci.github.io/theme.min.7363202e6ba39c3b4caca8b218f6f6631256ed7a41cd2f8bf46550651b07cb31.css → 200 (?ms, 12237B)
[2026-07-15T12:57:14.375Z] GET file:///Users/arda/Projects/eardatasci.github.io/toggle.js → 200 (?ms, 995B)
[2026-07-15T12:57:14.375Z] GET file:///Users/arda/Projects/eardatasci.github.io/c/static-pods/tweet1.png → 200 (?ms, 68261B)
[2026-07-15T12:57:14.375Z] GET file:///Users/arda/Projects/eardatasci.github.io/c/static-pods/tweet2.png → 200 (?ms, 75951B)
[2026-07-15T12:57:14.376Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (3ms, -814B)
[2026-07-15T12:57:14.376Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbY2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKxTOlOVk6OThhvA.woff2 → 200 (1ms, -814B)
[2026-07-15T13:03:11.214Z] GET file:///Users/arda/Projects/eardatasci.github.io/c/ambiance/index.html → 200 (?ms, 12444B)
[2026-07-15T13:03:11.217Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@400;600;700&display=swap → 200 (?ms, -698B)
[2026-07-15T13:03:11.217Z] GET https://fonts.googleapis.com/css2?family=JetBrains+Mono&display=swap → 200 (?ms, -698B)
[2026-07-15T13:03:11.217Z] GET file:///Users/arda/Projects/eardatasci.github.io/theme.min.7363202e6ba39c3b4caca8b218f6f6631256ed7a41cd2f8bf46550651b07cb31.css → 200 (?ms, 12230B)
[2026-07-15T13:03:11.217Z] GET file:///Users/arda/Projects/eardatasci.github.io/toggle.js → 200 (?ms, 995B)
[2026-07-15T13:03:11.217Z] GET https://www.recurse-scout.com/loader.js?t=bd90963b613cbcfcdd3274ad72b12dc6 → 200 (393ms, 938B)
[2026-07-15T13:03:11.217Z] GET file:///Users/arda/Projects/eardatasci.github.io/c/ambiance/harvey.jpg → 200 (?ms, 57241B)
[2026-07-15T13:03:11.221Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -814B)
[2026-07-15T13:03:11.221Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbY2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKxTOlOVk6OThhvA.woff2 → 200 (?ms, -814B)
[2026-07-15T13:03:11.610Z] GET https://d29xw0ra2h4o4u.cloudfront.net/assets/scout-176be16681a03cbddd686f3cc96694d3aab338ea5cb65452f83d989309810528.js → 200 (1ms, -944B)
[2026-07-15T13:18:11.055Z] GET https://eardatasci.github.io/ → 200 (150ms, 2054B)
[2026-07-15T13:18:11.211Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@400;600;700&display=swap → 200 (?ms, -698B)
[2026-07-15T13:18:11.211Z] GET https://fonts.googleapis.com/css?family=JetBrains+Mono&display=swap.css → 200 (?ms, -698B)
[2026-07-15T13:18:11.211Z] GET https://eardatasci.github.io/theme.min.7363202e6ba39c3b4caca8b218f6f6631256ed7a41cd2f8bf46550651b07cb31.css → 200 (131ms, 3252B)
[2026-07-15T13:18:11.211Z] GET https://eardatasci.github.io/toggle.js → 200 (131ms, 637B)
[2026-07-15T13:18:11.211Z] GET https://www.recurse-scout.com/loader.js?t=bd90963b613cbcfcdd3274ad72b12dc6 → 200 (530ms, 946B)
[2026-07-15T13:18:11.351Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -814B)
[2026-07-15T13:18:11.742Z] GET https://d29xw0ra2h4o4u.cloudfront.net/assets/scout-176be16681a03cbddd686f3cc96694d3aab338ea5cb65452f83d989309810528.js → 200 (?ms, -944B)
